_id,block,answer,correct,scaffold,question,scenario,graph,condition,session,experiment,subject,time_elapsed,trial_index,rt,rt_sec,q_order
"ObjectId(""58e45dc9d46cc6fa347e7ed6"")",triangular_testing,45,1,none,finishes,longmire,triangular,4,golf,experiment,C02DT,1155631,35,18338,18,15
"ObjectId(""58e45dc9d46cc6fa347e7ed8"")",drawingTest,,0,none,duration,jones,none,4,golf,experiment,C02DT,1319944,38,67867,68,
"ObjectId(""58e45dc9d46cc6fa347e7ed9"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,4,golf,experiment,C02DT,1736469,39,415197,415,
"ObjectId(""58e45dc9d46cc6fa347e7eda"")",linear_scaffolded,HO,1,show-interactive,start,axis,linear,4,golf,experiment,R0DD9,196341,5,54037,54,1
"ObjectId(""58e45dc9d46cc6fa347e7edb"")",linear_scaffolded,4,1,show-interactive,end,axis,linear,4,golf,experiment,R0DD9,208377,6,10774,11,2
"ObjectId(""58e45dc9d46cc6fa347e7edc"")",linear_scaffolded,ACEFGHIKL,1,show-interactive,duration,axis,linear,4,golf,experiment,R0DD9,262504,7,52877,53,3
"ObjectId(""58e45dc9d46cc6fa347e7edd"")",linear_scaffolded,8,1,show-interactive,midpoint,axis,linear,4,golf,experiment,R0DD9,314745,8,50988,51,4
"ObjectId(""58e45dc9d46cc6fa347e7ede"")",linear_scaffolded,10,0,show-interactive,start+overlap,axis,linear,4,golf,experiment,R0DD9,357712,9,41698,42,5
"ObjectId(""58e45dc9d46cc6fa347e7edf"")",linear_testing,FM,0,none,during,axis,linear,4,golf,experiment,R0DD9,386108,10,27140,27,6
"ObjectId(""58e45dc9d46cc6fa347e7ee0"")",linear_testing,MO,0,none,before+overlap,axis,linear,4,golf,experiment,R0DD9,421418,11,34054,34,7
"ObjectId(""58e45dc9d46cc6fa347e7ee1"")",linear_testing,ABCEJ,1,none,overlap+overlap,axis,linear,4,golf,experiment,R0DD9,464241,12,41573,42,8
"ObjectId(""58e45dc9d46cc6fa347e7ee2"")",linear_testing,GO,1,none,finishes,axis,linear,4,golf,experiment,R0DD9,481626,13,16132,16,9
"ObjectId(""58e45dc9d46cc6fa347e7ee3"")",linear_testing,4,0,none,starts,axis,linear,4,golf,experiment,R0DD9,538337,14,55449,55,10
"ObjectId(""58e45dc9d46cc6fa347e7ee4"")",linear_testing,FGMO,0,none,meets,axis,linear,4,golf,experiment,R0DD9,611148,15,71559,72,11
"ObjectId(""58e45dc9d46cc6fa347e7ee5"")",linear_testing,4,0,none,start+duration,axis,linear,4,golf,experiment,R0DD9,640423,16,27800,28,12
"ObjectId(""58e45dc9d46cc6fa347e7ee6"")",linear_testing,A,1,none,during+overlap,axis,linear,4,golf,experiment,R0DD9,706580,17,64902,65,13
"ObjectId(""58e45dc9d46cc6fa347e7ee7"")",linear_testing,DMNO,1,none,contain+duration,axis,linear,4,golf,experiment,R0DD9,763998,18,56070,56,14
"ObjectId(""58e45dc9d46cc6fa347e7ee8"")",linear_testing,G,1,none,starts+finishes,axis,linear,4,golf,experiment,R0DD9,784084,19,18833,19,15
"ObjectId(""58e45dc9d46cc6fa347e7ee9"")",triangular_scaffolded,CDL,1,show-interactive,start,longmire,triangular,4,golf,experiment,R0DD9,853694,21,52068,52,1
"ObjectId(""58e45dc9d46cc6fa347e7eea"")",triangular_scaffolded,EG,0,show-interactive,end,longmire,triangular,4,golf,experiment,R0DD9,873397,22,18454,18,2
"ObjectId(""58e45dc9d46cc6fa347e7eeb"")",triangular_scaffolded,GO,1,show-interactive,duration,longmire,triangular,4,golf,experiment,R0DD9,888200,23,13548,14,3
"ObjectId(""58e45dc9d46cc6fa347e7eec"")",triangular_scaffolded,1,1,show-interactive,midpoint,longmire,triangular,4,golf,experiment,R0DD9,929208,24,39761,40,4
"ObjectId(""58e45dc9d46cc6fa347e7eed"")",triangular_scaffolded,A,1,show-interactive,start+overlap,longmire,triangular,4,golf,experiment,R0DD9,982496,25,52033,52,5
"ObjectId(""58e45dc9d46cc6fa347e7eee"")",triangular_testing,C,1,none,starts+finishes,longmire,triangular,4,golf,experiment,R0DD9,1012800,26,29050,29,6
"ObjectId(""58e45dc9d46cc6fa347e7eef"")",triangular_testing,L,0,none,during+overlap,longmire,triangular,4,golf,experiment,R0DD9,1047575,27,33499,33,7
"ObjectId(""58e45dc9d46cc6fa347e7ef0"")",triangular_testing,45,1,none,finishes,longmire,triangular,4,golf,experiment,R0DD9,1094177,28,45356,45,8
"ObjectId(""58e45dc9d46cc6fa347e7ef1"")",triangular_testing,GO,1,none,contain+duration,longmire,triangular,4,golf,experiment,R0DD9,1131259,29,35831,36,9
"ObjectId(""58e45dc9d46cc6fa347e7ef2"")",triangular_testing,O,1,none,meets,longmire,triangular,4,golf,experiment,R0DD9,1175641,30,43123,43,10
"ObjectId(""58e45dc9d46cc6fa347e7ef3"")",triangular_testing,AMN,1,none,overlap+overlap,longmire,triangular,4,golf,experiment,R0DD9,1247911,31,71018,71,11
"ObjectId(""58e45dc9d46cc6fa347e7ef4"")",triangular_testing,68,1,none,starts,longmire,triangular,4,golf,experiment,R0DD9,1277799,32,28542,29,12
"ObjectId(""58e45dc9d46cc6fa347e7ef5"")",triangular_testing,BCDFG,1,none,during,longmire,triangular,4,golf,experiment,R0DD9,1308276,33,29226,29,13
"ObjectId(""58e45dc9d46cc6fa347e7ef6"")",triangular_testing,ADF,0,none,start+duration,longmire,triangular,4,golf,experiment,R0DD9,1347578,34,38048,38,14
"ObjectId(""58e45dc9d46cc6fa347e7ef7"")",triangular_testing,ABCDFIM,0,none,before+overlap,longmire,triangular,4,golf,experiment,R0DD9,1410494,35,61670,62,15
"ObjectId(""58e45dc9d46cc6fa347e7ef9"")",drawingTest,I4,0,none,duration,jones,none,4,golf,experiment,R0DD9,2127780,38,534717,535,
"ObjectId(""58e45dc9d46cc6fa347e7efa"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,4,golf,experiment,R0DD9,2179161,39,49973,50,
"ObjectId(""58e45dc9d46cc6fa347e7efb"")",linear_scaffolded,CDL,1,describe-how,start,longmire,linear,2,golf,experiment,WW14N,420251,5,32564,33,1
"ObjectId(""58e45dc9d46cc6fa347e7efc"")",linear_scaffolded,HJKLMNO,1,describe-how,end,longmire,linear,2,golf,experiment,WW14N,465410,6,43826,44,2
"ObjectId(""58e45dc9d46cc6fa347e7efd"")",linear_scaffolded,GO,1,describe-how,duration,longmire,linear,2,golf,experiment,WW14N,500698,7,34009,34,3
"ObjectId(""58e45dc9d46cc6fa347e7efe"")",linear_scaffolded,1,1,describe-how,midpoint,longmire,linear,2,golf,experiment,WW14N,525781,8,23823,24,4
"ObjectId(""58e45dc9d46cc6fa347e7eff"")",linear_scaffolded,A,1,describe-how,start+overlap,longmire,linear,2,golf,experiment,WW14N,550396,9,23351,23,5
"ObjectId(""58e45dc9d46cc6fa347e7f00"")",linear_testing,A,0,none,meets,longmire,linear,2,golf,experiment,WW14N,614672,10,63019,63,6
"ObjectId(""58e45dc9d46cc6fa347e7f01"")",linear_testing,AMN,1,none,overlap+overlap,longmire,linear,2,golf,experiment,WW14N,665356,11,49194,49,7
"ObjectId(""58e45dc9d46cc6fa347e7f02"")",linear_testing,ABCDFGHIJKLO,0,none,during,longmire,linear,2,golf,experiment,WW14N,750765,12,84157,84,8
"ObjectId(""58e45dc9d46cc6fa347e7f03"")",linear_testing,C,1,none,starts+finishes,longmire,linear,2,golf,experiment,WW14N,800240,13,48135,48,9
"ObjectId(""58e45dc9d46cc6fa347e7f04"")",linear_testing,ABDF,1,none,start+duration,longmire,linear,2,golf,experiment,WW14N,845844,14,44350,44,10
"ObjectId(""58e45dc9d46cc6fa347e7f05"")",linear_testing,ABCDFI,1,none,before+overlap,longmire,linear,2,golf,experiment,WW14N,894893,15,47790,48,11
"ObjectId(""58e45dc9d46cc6fa347e7f06"")",linear_testing,8,0,none,starts,longmire,linear,2,golf,experiment,WW14N,929212,16,33060,33,12
"ObjectId(""58e45dc9d46cc6fa347e7f07"")",linear_testing,KL,1,none,during+overlap,longmire,linear,2,golf,experiment,WW14N,963391,17,32924,33,13
"ObjectId(""58e45dc9d46cc6fa347e7f08"")",linear_testing,BF,0,none,contain+duration,longmire,linear,2,golf,experiment,WW14N,1028826,18,64177,64,14
"ObjectId(""58e45dc9d46cc6fa347e7f09"")",linear_testing,45,1,none,finishes,longmire,linear,2,golf,experiment,WW14N,1092352,19,62184,62,15
"ObjectId(""58e45dc9d46cc6fa347e7f0a"")",triangular_scaffolded,HO,1,describe-how,start,axis,triangular,2,golf,experiment,WW14N,1182617,21,77181,77,1
"ObjectId(""58e45dc9d46cc6fa347e7f0b"")",triangular_scaffolded,4,1,describe-how,end,axis,triangular,2,golf,experiment,WW14N,1191632,22,7679,8,2
"ObjectId(""58e45dc9d46cc6fa347e7f0c"")",triangular_scaffolded,ACEFGHIKL,1,describe-how,duration,axis,triangular,2,golf,experiment,WW14N,1226802,23,33917,34,3
"ObjectId(""58e45dc9d46cc6fa347e7f0d"")",triangular_scaffolded,8,1,describe-how,midpoint,axis,triangular,2,golf,experiment,WW14N,1278309,24,50244,50,4
"ObjectId(""58e45dc9d46cc6fa347e7f0e"")",triangular_scaffolded,8,0,describe-how,start+overlap,axis,triangular,2,golf,experiment,WW14N,1332320,25,52760,53,5
"ObjectId(""58e45dc9d46cc6fa347e7f0f"")",triangular_testing,GO,1,none,finishes,axis,triangular,2,golf,experiment,WW14N,1350697,26,17120,17,6
"ObjectId(""58e45dc9d46cc6fa347e7f10"")",triangular_testing,FMO,1,none,during,axis,triangular,2,golf,experiment,WW14N,1378023,27,26069,26,7
"ObjectId(""58e45dc9d46cc6fa347e7f11"")",triangular_testing,FGMNO,0,none,meets,axis,triangular,2,golf,experiment,WW14N,1475053,28,95534,96,8
"ObjectId(""58e45dc9d46cc6fa347e7f12"")",triangular_testing,DMN,0,none,contain+duration,axis,triangular,2,golf,experiment,WW14N,1506936,29,30540,31,9
"ObjectId(""58e45dc9d46cc6fa347e7f13"")",triangular_testing,A,1,none,during+overlap,axis,triangular,2,golf,experiment,WW14N,1547895,30,39713,40,10
"ObjectId(""58e45dc9d46cc6fa347e7f14"")",triangular_testing,ACEFGJ,0,none,overlap+overlap,axis,triangular,2,golf,experiment,WW14N,1602850,31,53710,54,11
"ObjectId(""58e45dc9d46cc6fa347e7f15"")",triangular_testing,FGMO,1,none,before+overlap,axis,triangular,2,golf,experiment,WW14N,1640021,32,35924,36,12
"ObjectId(""58e45dc9d46cc6fa347e7f16"")",triangular_testing,9,1,none,start+duration,axis,triangular,2,golf,experiment,WW14N,1654933,33,13659,14,13
"ObjectId(""58e45dc9d46cc6fa347e7f17"")",triangular_testing,6,1,none,starts,axis,triangular,2,golf,experiment,WW14N,1690682,34,34497,34,14
"ObjectId(""58e45dc9d46cc6fa347e7f18"")",triangular_testing,G,1,none,starts+finishes,axis,triangular,2,golf,experiment,WW14N,1703012,35,11077,11,15
"ObjectId(""58e45dc9d46cc6fa347e7f1a"")",drawingTest,C1,1,none,duration,jones,none,2,golf,experiment,WW14N,2329766,38,452141,452,
"ObjectId(""58e45dc9d46cc6fa347e7f1b"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,2,golf,experiment,WW14N,2495742,39,164627,165,
"ObjectId(""58e45dc9d46cc6fa347e7f1c"")",linear_scaffolded,CDL,1,show-interactive,start,longmire,linear,4,golf,experiment,K5P3L,195293,5,53764,54,1
"ObjectId(""58e45dc9d46cc6fa347e7f1d"")",linear_scaffolded,HJKLMNO,1,show-interactive,end,longmire,linear,4,golf,experiment,K5P3L,301254,6,104704,105,2
"ObjectId(""58e45dc9d46cc6fa347e7f1e"")",linear_scaffolded,BFH,0,show-interactive,duration,longmire,linear,4,golf,experiment,K5P3L,352783,7,50169,50,3
"ObjectId(""58e45dc9d46cc6fa347e7f1f"")",linear_scaffolded,1,1,show-interactive,midpoint,longmire,linear,4,golf,experiment,K5P3L,379767,8,25730,26,4
"ObjectId(""58e45dc9d46cc6fa347e7f20"")",linear_scaffolded,A,1,show-interactive,start+overlap,longmire,linear,4,golf,experiment,K5P3L,403483,9,22466,22,5
"ObjectId(""58e45dc9d46cc6fa347e7f21"")",linear_testing,45,1,none,finishes,longmire,linear,4,golf,experiment,K5P3L,453629,10,48898,49,6
"ObjectId(""58e45dc9d46cc6fa347e7f22"")",linear_testing,KL,1,none,during+overlap,longmire,linear,4,golf,experiment,K5P3L,495006,11,40124,40,7
"ObjectId(""58e45dc9d46cc6fa347e7f23"")",linear_testing,GO,1,none,contain+duration,longmire,linear,4,golf,experiment,K5P3L,528063,12,31802,32,8
"ObjectId(""58e45dc9d46cc6fa347e7f24"")",linear_testing,ABDF,1,none,start+duration,longmire,linear,4,golf,experiment,K5P3L,586601,13,57287,57,9
"ObjectId(""58e45dc9d46cc6fa347e7f25"")",linear_testing,8,0,none,starts,longmire,linear,4,golf,experiment,K5P3L,618584,14,30716,31,10
"ObjectId(""58e45dc9d46cc6fa347e7f26"")",linear_testing,C,1,none,starts+finishes,longmire,linear,4,golf,experiment,K5P3L,643437,15,23465,23,11
"ObjectId(""58e45dc9d46cc6fa347e7f27"")",linear_testing,O,1,none,meets,longmire,linear,4,golf,experiment,K5P3L,672868,16,28176,28,12
"ObjectId(""58e45dc9d46cc6fa347e7f28"")",linear_testing,AMN,1,none,overlap+overlap,longmire,linear,4,golf,experiment,K5P3L,701848,17,27728,28,13
"ObjectId(""58e45dc9d46cc6fa347e7f29"")",linear_testing,ABCDFI,1,none,before+overlap,longmire,linear,4,golf,experiment,K5P3L,747795,18,44694,45,14
"ObjectId(""58e45dc9d46cc6fa347e7f2a"")",linear_testing,BCDFGHIJKLO,0,none,during,longmire,linear,4,golf,experiment,K5P3L,832243,19,83193,83,15
"ObjectId(""58e45dc9d46cc6fa347e7f2b"")",triangular_scaffolded,G,0,show-interactive,start,axis,triangular,4,golf,experiment,K5P3L,887438,21,36116,36,1
"ObjectId(""58e45dc9d46cc6fa347e7f2c"")",triangular_scaffolded,6,0,show-interactive,end,axis,triangular,4,golf,experiment,K5P3L,977276,22,88587,89,2
"ObjectId(""58e45dc9d46cc6fa347e7f2d"")",triangular_scaffolded,ACEFGHIKL,1,show-interactive,duration,axis,triangular,4,golf,experiment,K5P3L,1038029,23,59403,59,3
"ObjectId(""58e45dc9d46cc6fa347e7f2e"")",triangular_scaffolded,12,0,show-interactive,midpoint,axis,triangular,4,golf,experiment,K5P3L,1191067,24,151689,152,4
"ObjectId(""58e45dc9d46cc6fa347e7f2f"")",triangular_scaffolded,1,0,show-interactive,start+overlap,axis,triangular,4,golf,experiment,K5P3L,1231520,25,39103,39,5
"ObjectId(""58e45dc9d46cc6fa347e7f30"")",triangular_testing,FMO,1,none,during,axis,triangular,4,golf,experiment,K5P3L,1274755,26,41981,42,6
"ObjectId(""58e45dc9d46cc6fa347e7f31"")",triangular_testing,10,0,none,start+duration,axis,triangular,4,golf,experiment,K5P3L,1301497,27,25463,25,7
"ObjectId(""58e45dc9d46cc6fa347e7f32"")",triangular_testing,GO,1,none,finishes,axis,triangular,4,golf,experiment,K5P3L,1325310,28,22563,23,8
"ObjectId(""58e45dc9d46cc6fa347e7f33"")",triangular_testing,A,1,none,during+overlap,axis,triangular,4,golf,experiment,K5P3L,1366341,29,39779,40,9
"ObjectId(""58e45dc9d46cc6fa347e7f34"")",triangular_testing,G,1,none,starts+finishes,axis,triangular,4,golf,experiment,K5P3L,1385803,30,18211,18,10
"ObjectId(""58e45dc9d46cc6fa347e7f35"")",triangular_testing,FMO,0,none,before+overlap,axis,triangular,4,golf,experiment,K5P3L,1425467,31,38410,38,11
"ObjectId(""58e45dc9d46cc6fa347e7f36"")",triangular_testing,DNO,0,none,contain+duration,axis,triangular,4,golf,experiment,K5P3L,1491978,32,65260,65,12
"ObjectId(""58e45dc9d46cc6fa347e7f37"")",triangular_testing,FM,0,none,meets,axis,triangular,4,golf,experiment,K5P3L,1568542,33,75236,75,13
"ObjectId(""58e45dc9d46cc6fa347e7f38"")",triangular_testing,ABCEJ,1,none,overlap+overlap,axis,triangular,4,golf,experiment,K5P3L,1617641,34,47747,48,14
"ObjectId(""58e45dc9d46cc6fa347e7f39"")",triangular_testing,6,1,none,starts,axis,triangular,4,golf,experiment,K5P3L,1662889,35,43988,44,15
"ObjectId(""58e45dc9d46cc6fa347e7f3b"")",drawingTest,C1,1,none,duration,jones,none,4,golf,experiment,K5P3L,2161293,38,47972,48,
"ObjectId(""58e45dc9d46cc6fa347e7f3c"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,4,golf,experiment,K5P3L,2249091,39,86550,87,
"ObjectId(""58e45dc9d46cc6fa347e7f3d"")",linear_scaffolded,HO,1,none,start,axis,linear,0,golf,experiment,DV3ER,656752,5,24914,25,1
"ObjectId(""58e45dc9d46cc6fa347e7f3e"")",linear_scaffolded,4,1,none,end,axis,linear,0,golf,experiment,DV3ER,668625,6,10610,11,2
"ObjectId(""58e45dc9d46cc6fa347e7f3f"")",linear_scaffolded,ACEFGHIKL,1,none,duration,axis,linear,0,golf,experiment,DV3ER,715890,7,46000,46,3
"ObjectId(""58e45dc9d46cc6fa347e7f40"")",linear_scaffolded,8,1,none,midpoint,axis,linear,0,golf,experiment,DV3ER,748081,8,30941,31,4
"ObjectId(""58e45dc9d46cc6fa347e7f41"")",linear_scaffolded,7,1,none,start+overlap,axis,linear,0,golf,experiment,DV3ER,778910,9,29545,30,5
"ObjectId(""58e45dc9d46cc6fa347e7f42"")",linear_testing,GO,1,none,finishes,axis,linear,0,golf,experiment,DV3ER,792647,10,12483,12,6
"ObjectId(""58e45dc9d46cc6fa347e7f43"")",linear_testing,ABCEJ,1,none,overlap+overlap,axis,linear,0,golf,experiment,DV3ER,836552,11,42645,43,7
"ObjectId(""58e45dc9d46cc6fa347e7f44"")",linear_testing,G,1,none,meets,axis,linear,0,golf,experiment,DV3ER,877406,12,39601,40,8
"ObjectId(""58e45dc9d46cc6fa347e7f45"")",linear_testing,FMO,1,none,during,axis,linear,0,golf,experiment,DV3ER,907900,13,29239,29,9
"ObjectId(""58e45dc9d46cc6fa347e7f46"")",linear_testing,G,1,none,starts+finishes,axis,linear,0,golf,experiment,DV3ER,936618,14,27463,27,10
"ObjectId(""58e45dc9d46cc6fa347e7f47"")",linear_testing,9,1,none,start+duration,axis,linear,0,golf,experiment,DV3ER,953966,15,16097,16,11
"ObjectId(""58e45dc9d46cc6fa347e7f48"")",linear_testing,FGMO,1,none,before+overlap,axis,linear,0,golf,experiment,DV3ER,996097,16,40862,41,12
"ObjectId(""58e45dc9d46cc6fa347e7f49"")",linear_testing,DMNO,1,none,contain+duration,axis,linear,0,golf,experiment,DV3ER,1021140,17,23777,24,13
"ObjectId(""58e45dc9d46cc6fa347e7f4a"")",linear_testing,6,1,none,starts,axis,linear,0,golf,experiment,DV3ER,1064970,18,42549,43,14
"ObjectId(""58e45dc9d46cc6fa347e7f4b"")",linear_testing,A,1,none,during+overlap,axis,linear,0,golf,experiment,DV3ER,1108019,19,41793,42,15
"ObjectId(""58e45dc9d46cc6fa347e7f4c"")",triangular_scaffolded,,0,none,start,longmire,triangular,0,golf,experiment,DV3ER,1194338,21,65446,65,1
"ObjectId(""58e45dc9d46cc6fa347e7f4d"")",triangular_scaffolded,EG,0,none,end,longmire,triangular,0,golf,experiment,DV3ER,1231289,22,35612,36,2
"ObjectId(""58e45dc9d46cc6fa347e7f4e"")",triangular_scaffolded,GO,1,none,duration,longmire,triangular,0,golf,experiment,DV3ER,1242306,23,9647,10,3
"ObjectId(""58e45dc9d46cc6fa347e7f4f"")",triangular_scaffolded,1,1,none,midpoint,longmire,triangular,0,golf,experiment,DV3ER,1263281,24,19720,20,4
"ObjectId(""58e45dc9d46cc6fa347e7f50"")",triangular_scaffolded,A,1,none,start+overlap,longmire,triangular,0,golf,experiment,DV3ER,1288140,25,23606,24,5
"ObjectId(""58e45dc9d46cc6fa347e7f51"")",triangular_testing,AEFGIKMN,0,none,overlap+overlap,longmire,triangular,0,golf,experiment,DV3ER,1344497,26,55109,55,6
"ObjectId(""58e45dc9d46cc6fa347e7f52"")",triangular_testing,GO,1,none,contain+duration,longmire,triangular,0,golf,experiment,DV3ER,1368255,27,22505,23,7
"ObjectId(""58e45dc9d46cc6fa347e7f53"")",triangular_testing,KL,1,none,during+overlap,longmire,triangular,0,golf,experiment,DV3ER,1430898,28,61376,61,8
"ObjectId(""58e45dc9d46cc6fa347e7f54"")",triangular_testing,O,1,none,meets,longmire,triangular,0,golf,experiment,DV3ER,1448283,29,16028,16,9
"ObjectId(""58e45dc9d46cc6fa347e7f55"")",triangular_testing,ABCDFI,1,none,before+overlap,longmire,triangular,0,golf,experiment,DV3ER,1497582,30,48044,48,10
"ObjectId(""58e45dc9d46cc6fa347e7f56"")",triangular_testing,BCDFGHIJLO,0,none,during,longmire,triangular,0,golf,experiment,DV3ER,1576726,31,77812,78,11
"ObjectId(""58e45dc9d46cc6fa347e7f57"")",triangular_testing,45,1,none,finishes,longmire,triangular,0,golf,experiment,DV3ER,1614250,32,36176,36,12
"ObjectId(""58e45dc9d46cc6fa347e7f58"")",triangular_testing,ABDF,1,none,start+duration,longmire,triangular,0,golf,experiment,DV3ER,1652107,33,36593,37,13
"ObjectId(""58e45dc9d46cc6fa347e7f59"")",triangular_testing,68,1,none,starts,longmire,triangular,0,golf,experiment,DV3ER,1671948,34,18576,19,14
"ObjectId(""58e45dc9d46cc6fa347e7f5a"")",triangular_testing,C,1,none,starts+finishes,longmire,triangular,0,golf,experiment,DV3ER,1694183,35,20982,21,15
"ObjectId(""58e45dc9d46cc6fa347e7f5c"")",drawingTest,,0,none,duration,jones,none,0,golf,experiment,DV3ER,2675977,38,92522,93,
"ObjectId(""58e45dc9d46cc6fa347e7f5d"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,0,golf,experiment,DV3ER,2728300,39,50973,51,
"ObjectId(""58e45dc9d46cc6fa347e7f5e"")",linear_scaffolded,CDL,1,show-interactive,start,longmire,linear,4,golf,experiment,5OBUK,207536,5,27759,28,1
"ObjectId(""58e45dc9d46cc6fa347e7f5f"")",linear_scaffolded,HJKLMNO,1,show-interactive,end,longmire,linear,4,golf,experiment,5OBUK,250032,6,41243,41,2
"ObjectId(""58e45dc9d46cc6fa347e7f60"")",linear_scaffolded,GO,1,show-interactive,duration,longmire,linear,4,golf,experiment,5OBUK,300299,7,49015,49,3
"ObjectId(""58e45dc9d46cc6fa347e7f61"")",linear_scaffolded,1,1,show-interactive,midpoint,longmire,linear,4,golf,experiment,5OBUK,333467,8,31921,32,4
"ObjectId(""58e45dc9d46cc6fa347e7f62"")",linear_scaffolded,A,1,show-interactive,start+overlap,longmire,linear,4,golf,experiment,5OBUK,355510,9,20794,21,5
"ObjectId(""58e45dc9d46cc6fa347e7f63"")",linear_testing,ABD,0,none,start+duration,longmire,linear,4,golf,experiment,5OBUK,411905,10,55121,55,6
"ObjectId(""58e45dc9d46cc6fa347e7f64"")",linear_testing,O,1,none,meets,longmire,linear,4,golf,experiment,5OBUK,437571,11,24414,24,7
"ObjectId(""58e45dc9d46cc6fa347e7f65"")",linear_testing,ABCDFI,1,none,before+overlap,longmire,linear,4,golf,experiment,5OBUK,498743,12,59920,60,8
"ObjectId(""58e45dc9d46cc6fa347e7f66"")",linear_testing,BCDFGHIJLO,0,none,during,longmire,linear,4,golf,experiment,5OBUK,632742,13,132669,133,9
"ObjectId(""58e45dc9d46cc6fa347e7f67"")",linear_testing,AMN,1,none,overlap+overlap,longmire,linear,4,golf,experiment,5OBUK,676737,14,42495,42,10
"ObjectId(""58e45dc9d46cc6fa347e7f68"")",linear_testing,KL,1,none,during+overlap,longmire,linear,4,golf,experiment,5OBUK,737037,15,59048,59,11
"ObjectId(""58e45dc9d46cc6fa347e7f69"")",linear_testing,68,1,none,starts,longmire,linear,4,golf,experiment,5OBUK,790302,16,51845,52,12
"ObjectId(""58e45dc9d46cc6fa347e7f6a"")",linear_testing,45,1,none,finishes,longmire,linear,4,golf,experiment,5OBUK,821969,17,30413,30,13
"ObjectId(""58e45dc9d46cc6fa347e7f6b"")",linear_testing,C,1,none,starts+finishes,longmire,linear,4,golf,experiment,5OBUK,851666,18,28430,28,14
"ObjectId(""58e45dc9d46cc6fa347e7f6c"")",linear_testing,GO,1,none,contain+duration,longmire,linear,4,golf,experiment,5OBUK,887482,19,34544,35,15
"ObjectId(""58e45dc9d46cc6fa347e7f6d"")",triangular_scaffolded,G,0,show-interactive,start,axis,triangular,4,golf,experiment,5OBUK,949032,21,38155,38,1
"ObjectId(""58e45dc9d46cc6fa347e7f6e"")",triangular_scaffolded,4,1,show-interactive,end,axis,triangular,4,golf,experiment,5OBUK,1000602,22,50305,50,2
"ObjectId(""58e45dc9d46cc6fa347e7f6f"")",triangular_scaffolded,ACEFGHIKL,1,show-interactive,duration,axis,triangular,4,golf,experiment,5OBUK,1032099,23,30232,30,3
